id,Strength
5546,47.78048410293229
5547,31.56662172204194
5548,29.183832151916995
5549,28.61153293257403
5550,33.393966542871674
5551,33.632359943167856
5552,15.640189968175267
5553,35.33818505199866
5554,14.344373922992462
5555,46.049323620733006
5556,34.80665365462309
5557,40.34517192597218
5558,20.366548109285887
5559,49.00499409981282
5560,18.128164703871036
5561,33.632359943167856
5562,47.01219988385485
5563,35.47593064768701
5564,39.45693512311421
5565,43.1006619342232
5566,30.53273099187762
5567,26.45778605644416
5568,47.56614839447597
5569,48.07798882456489
5570,27.68761652786182
5571,14.61160515871186
5572,19.971427144480604
5573,34.445509645630075
5574,35.0163865655734
5575,15.568495770062768
5576,33.3926851004199
5577,38.83934613716616
5578,35.47770150434117
5579,41.7064387829999
5580,33.684246594865904
5581,40.741668337933014
5582,29.54499181740262
5583,41.7064387829999
5584,43.44683652563285
5585,48.47211540010629
5586,20.48884998285349
5587,45.31852263482301
5588,21.222397317643555
5589,17.631824184734924
5590,42.7144624438683
5591,50.81266047141452
5592,39.088992274796986
5593,39.11909465923061
5594,40.741668337933014
5595,42.81850655950923
5596,53.80738654201136
5597,34.216430971331675
5598,43.54541220173161
5599,18.625141484494954
5600,14.549602773760359
5601,39.527122166210034
5602,40.91029740568272
5603,36.25937801658414
5604,36.999958981228794
5605,18.867099333966635
5606,36.28774359581263
5607,32.05782695035863
5608,40.10124652904676
5609,34.93258486520591
5610,34.161878000401614
5611,35.22755736144887
5612,38.72754551710065
5613,19.041232573177304
5614,34.3970617773293
5615,31.6815491607829
5616,16.87787495992957
5617,42.019519250802205
5618,23.045036587276492
5619,18.750301217517055
5620,50.614491072552724
5621,26.018696776448476
5622,50.57543119962547
5623,19.544512017013005
5624,15.586587948783702
5625,33.410096570725514
5626,38.33202014910192
5627,50.81266047141452
5628,28.93898215345964
5629,44.60171513974221
5630,39.79073033878917
5631,55.044769425148345
5632,39.51864563454494
5633,36.29088221194492
5634,26.615550294770344
5635,17.00013244373119
5636,19.971427144480604
5637,32.61027188036331
5638,38.19939422173332
5639,36.95002942390665
5640,38.39159507880354
5641,17.631824184734924
5642,39.28479735517213
5643,22.232090487296166
5644,45.82828163033503
5645,48.748853576869664
5646,23.940209089859316
5647,39.30257834295674
5648,25.98774525816117
5649,36.213130920473
5650,40.886533096864
5651,34.74558482760441
5652,44.51156532344689
5653,36.29088221194492
5654,57.83567386902328
5655,34.49211411148643
5656,22.99507567725656
5657,42.85457088138258
5658,23.04293098598669
5659,18.685929531521218
5660,40.41078144762819
5661,40.628329488408085
5662,50.7116318283733
5663,35.04771076427561
5664,46.869079148588476
5665,48.51773366855838
5666,26.80815970880839
5667,12.54732867471116
5668,34.45491216769394
5669,20.2438736833753
5670,17.631729869286282
5671,33.15528858338448
5672,45.00772946829045
5673,15.640189968175267
5674,14.655616771426534
5675,18.850142061999996
5676,41.49770118661877
5677,39.49267062877959
5678,47.5676086212918
5679,17.05804324655853
5680,40.19353181985209
5681,35.77250711867079
5682,40.19322955749318
5683,37.782392102659415
5684,59.329062437109116
5685,40.428802147454434
5686,35.31726525097418
5687,40.22222750316665
5688,41.5233339038784
5689,47.62029055948419
5690,44.66833334050928
5691,46.898472976439066
5692,45.8944277172685
5693,41.49770118661877
5694,22.4944031927442
5695,29.17112884418313
5696,39.50782651033488
5697,32.98016628132793
5698,47.193509607017546
5699,47.004060425265465
5700,33.17148297177721
5701,25.185190993033878
5702,34.364444156977704
5703,18.867099333966635
5704,25.44609760992263
5705,48.25787504530658
5706,60.70228779388294
5707,50.81266047141452
5708,41.03904628665427
5709,47.46781236914405
5710,37.93193335220474
5711,27.838755875160178
5712,26.42607039260826
5713,48.51773366855838
5714,53.321366172779165
5715,21.876226792399276
5716,24.825110725680855
5717,37.310504740728646
5718,35.49236217562695
5719,34.01805111122982
5720,50.57543119962547
5721,51.64143764914678
5722,14.416939894399944
5723,47.91784975015224
5724,33.07318997925861
5725,34.72816751982718
5726,14.816262789885194
5727,44.55135122402286
5728,16.043057357302526
5729,41.7064387829999
5730,40.08779857150674
5731,44.588418883386
5732,18.978383662388442
5733,39.13757169096489
5734,38.74282325090037
5735,24.425657458056754
5736,40.22222750316665
5737,17.5370930395216
5738,43.645736094437666
5739,49.85417639301563
5740,29.545309521922185
5741,25.98774525816117
5742,37.67774893042802
5743,25.208628233778384
5744,19.764942127595234
5745,41.49770118661877
5746,33.73384420701282
5747,47.39754601343559
5748,35.930120131061706
5749,38.685372617031966
5750,35.0540280362247
5751,26.299003341972565
5752,35.59772314799902
5753,28.01697526229566
5754,14.174426095573889
5755,57.93643221940691
5756,38.567680948190734
5757,40.58556070897759
5758,28.61153293257403
5759,39.32325584969068
5760,21.222397317643555
5761,36.52308774779328
5762,22.41499973651141
5763,19.232323354940455
5764,51.607086220644646
5765,15.640189968175267
5766,19.30027149489497
5767,30.13702299019166
5768,18.029919693577607
5769,41.007785214188615
5770,39.45032020072779
5771,17.426135696983653
5772,41.75671556670754
5773,14.966863593209846
5774,39.39355253208048
5775,39.51864563454494
5776,34.31252119116754
5777,44.12911633932432
5778,18.837265668749172
5779,41.6104308164767
5780,41.03815743698127
5781,15.179213501303153
5782,47.1749371864255
5783,42.59248676829869
5784,33.588507295029025
5785,47.62029055948419
5786,19.526875946083948
5787,39.35184052761495
5788,34.1013937727932
5789,45.47461597164562
5790,13.875315916117387
5791,18.58512916388503
5792,24.53506963512217
5793,15.640189968175267
5794,40.45267803899319
5795,41.49770118661877
5796,47.1749371864255
5797,40.133245549169374
5798,44.5210159713919
5799,18.829322900327714
5800,26.01864010104194
5801,23.45447427411255
5802,45.80704434640437
5803,44.62746938729062
5804,41.7064387829999
5805,35.19403768013834
5806,19.971427144480604
5807,37.48744045641751
5808,57.77870825564837
5809,34.31252119116754
5810,25.185190993033878
5811,32.734276423789225
5812,44.13469677974592
5813,47.545096055410056
5814,31.942772258600918
5815,32.98016628132793
5816,39.49267062877959
5817,45.43838313201969
5818,18.58512916388503
5819,41.31675022086665
5820,39.28479735517213
5821,33.671077464452864
5822,33.501644169864804
5823,33.62635549455097
5824,31.138181300465327
5825,45.31743551223988
5826,28.395046251533707
5827,18.46266205413384
5828,50.57543119962547
5829,19.154376988316102
5830,18.42029844295394
5831,40.479797038936226
5832,18.750301217517055
5833,45.24612930841869
5834,25.855418683002064
5835,40.741668337933014
5836,30.23893060533374
5837,34.04793161869489
5838,38.22880266740106
5839,19.232323354940455
5840,36.56799779244306
5841,45.60326465075216
5842,44.13957782853452
5843,34.80665365462309
5844,59.09568054936534
5845,25.223078776841042
5846,35.47593064768701
5847,38.30397568825862
5848,36.84405944052133
5849,40.405176741174806
5850,18.42029844295394
5851,31.79937754033154
5852,37.27993639324
5853,45.65794584262395
5854,36.055876369809305
5855,18.84935165937752
5856,38.981329713045454
5857,38.33202014910192
5858,44.659336721019365
5859,19.88773602574986
5860,38.33202014910192
5861,44.13090734428155
5862,44.15273046988313
5863,32.98016628132793
5864,42.41106414644191
5865,26.775745894582784
5866,44.14417704987591
5867,42.79161793878791
5868,43.31071311899285
5869,14.337913225159449
5870,17.42972232524189
5871,36.955033154501734
5872,19.572752604775033
5873,33.64027634972838
5874,39.56518660080121
5875,25.653292607144177
5876,48.09506050388265
5877,43.617468343739475
5878,27.090424638128212
5879,16.65421611962301
5880,51.64143764914678
5881,13.969617568292698
5882,35.47593064768701
5883,51.3955154958725
5884,39.21255916393041
5885,35.68223770970121
5886,37.321247530550096
5887,33.632359943167856
5888,38.966868304016465
5889,35.22252841992521
5890,44.12644504967727
5891,46.88430392084892
5892,28.155680071910282
5893,44.692282755275635
5894,45.93628082701509
5895,40.74384251172748
5896,16.979094708120734
5897,59.077556199590695
5898,23.576606828296313
5899,45.43838313201969
5900,38.749502640731336
5901,13.001020646125895
5902,51.75750239732647
5903,38.70688664467504
5904,46.78500930490725
5905,32.693445510485894
5906,50.57543119962547
5907,32.78089940577306
5908,32.98016628132793
5909,40.08779857150674
5910,45.71141720258642
5911,51.75750239732647
5912,40.08779857150674
5913,56.53742837370591
5914,40.08779857150674
5915,39.97436085104629
5916,20.659249306577593
5917,36.12701423957302
5918,36.36199185126938
5919,33.410096570725514
5920,39.12578816559069
5921,50.88889515870355
5922,39.23865810188392
5923,18.20817863149592
5924,40.793619017155635
5925,35.33937342857924
5926,34.41832763530281
5927,37.6930948578721
5928,38.33202014910192
5929,43.35138105115651
5930,19.19166093353432
5931,24.039026674497276
5932,26.75005166124835
5933,33.73382534194353
5934,49.33701228231706
5935,27.5434080016879
5936,40.36477274344156
5937,25.653292607144177
5938,53.012680032509536
5939,29.963558037961494
5940,41.75671556670754
5941,32.4783712778561
5942,44.05984495175268
5943,47.11785645695331
5944,49.184261636550275
5945,38.63025206332579
5946,35.416307812179
5947,52.25777970270779
5948,43.17886197388434
5949,25.653292607144177
5950,42.584070976694704
5951,18.79169900367512
5952,49.1770052034871
5953,33.55226471363902
5954,47.5676086212918
5955,20.708707569524922
5956,36.85704926584677
5957,35.54349591582116
5958,16.891885391228186
5959,27.88065618779518
5960,40.58556070897759
5961,43.54541220173161
5962,18.112097147302535
5963,31.655244869819164
5964,41.66614257972746
5965,18.818990509559864
5966,34.89771364897162
5967,29.172836873624053
5968,40.261229503366195
5969,41.339000001367694
5970,22.51996991364109
5971,46.77815755832245
5972,46.99367282958386
5973,43.20693501464061
5974,17.475147828227513
5975,17.86241974359116
5976,46.82865288161345
5977,40.08779857150674
5978,34.22681932613683
5979,18.892183887150324
5980,29.459279505172887
5981,25.976199590424404
5982,33.3926851004199
5983,31.79937754033154
5984,53.84574001254215
5985,39.28479735517213
5986,35.28989844319772
5987,40.22222750316665
5988,44.55135122402286
5989,14.85005132469362
5990,41.53137871299047
5991,46.469558916187154
5992,38.4086989770264
5993,43.97726892195071
5994,20.708707569524922
5995,34.256103522266585
5996,50.729639743968086
5997,19.304832597369845
5998,18.42029844295394
5999,21.222397317643555
6000,44.626249702751714
6001,46.99367282958386
6002,41.03957849474977
6003,29.58319613519992
6004,33.632359943167856
6005,29.55038628833645
6006,46.80424618264885
6007,21.22633363528574
6008,43.49694577340526
6009,30.84124462269199
6010,19.09693486463938
6011,13.057130071741126
6012,48.5654935005532
6013,42.73449522129577
6014,59.5036718439972
6015,17.40140107720514
6016,22.99507567725656
6017,39.35915797681937
6018,42.73871067595411
6019,12.85529872921107
6020,33.12815676678985
6021,16.7766839622765
6022,32.69918593410071
6023,28.93898215345964
6024,51.64143764914678
6025,36.39741068878608
6026,41.49770118661877
6027,39.39355253208048
6028,21.683522888359438
6029,22.303126364402875
6030,16.858672987374113
6031,44.14155291061778
6032,26.45778605644416
6033,47.033113207784105
6034,36.15956289080852
6035,50.33685727776427
6036,40.741668337933014
6037,40.871580229378516
6038,39.30257834295674
6039,48.26305906181942
6040,30.834798342338374
6041,58.33747355726658
6042,50.07361968662131
6043,50.43207069671999
6044,19.722056296344775
6045,39.860462110116565
6046,40.61686301079287
6047,46.26372399127958
6048,38.712454621981315
6049,34.428594730669026
6050,45.100739084856535
6051,28.008352870551885
6052,39.94527464546911
6053,33.58511406477456
6054,26.43877261884021
6055,39.44685342707007
6056,46.77815755832245
6057,23.783212783930754
6058,30.526609598229435
6059,23.576606828296313
6060,25.367223174663387
6061,36.29088221194492
6062,32.18487296868975
6063,13.847102603569242
6064,45.3421770500458
6065,55.69535840381087
6066,24.445233721402026
6067,37.503498691722946
6068,35.04736606428206
6069,39.29934140015284
6070,40.51084241967057
6071,31.87160745382947
6072,16.371703232259794
6073,14.753945106446643
6074,31.20121173572484
6075,14.377256616097306
6076,55.491259508155956
6077,40.96325726869199
6078,32.98016628132793
6079,39.62251472865829
6080,41.03815743698127
6081,36.10575053990019
6082,34.756659460034115
6083,28.845433898432205
6084,21.683522888359438
6085,60.2585356500717
6086,30.589895944444066
6087,17.605634670791737
6088,31.659174980818648
6089,26.117150727977673
6090,39.44563774948802
6091,43.54541220173161
6092,33.14715768319091
6093,41.627430556423306
6094,51.64143764914678
6095,35.09801114753161
6096,47.41511436522047
6097,42.57353164850895
6098,39.644458051730815
6099,38.41695925838281
6100,37.702402359316665
6101,25.956339355299857
6102,48.970859337849745
6103,35.13275955557349
6104,39.88377749970231
6105,36.91342591414818
6106,33.266138824145095
6107,48.165827723876355
6108,40.21061177262909
6109,12.85529872921107
6110,46.55390383368582
6111,43.39439289978292
6112,56.09492320891381
6113,15.666566981280747
6114,47.917768048768835
6115,19.526875946083948
6116,16.75420191633812
6117,46.066267796054916
6118,42.37780638446127
6119,29.909537489679522
6120,18.978383662388442
6121,51.271443175244045
6122,39.51864563454494
6123,18.867099333966635
6124,16.798440568017067
6125,59.65217065309868
6126,32.44962285501482
6127,40.34517192597218
6128,41.46130404329836
6129,31.80320983188063
6130,32.04987542928366
6131,40.08779857150674
6132,13.772485195505471
6133,26.45778605644416
6134,28.380924923342533
6135,39.872530657013655
6136,35.33937342857924
6137,18.20817863149592
6138,14.719849811079039
6139,39.12649407132136
6140,46.77815755832245
6141,35.055868071873896
6142,59.65217065309868
6143,18.426043616908615
6144,21.878864413605392
6145,47.73915268777939
6146,54.89678169065305
6147,33.3926851004199
6148,34.1013937727932
6149,34.80665365462309
6150,22.64172020813169
6151,44.66184390224575
6152,15.640189968175267
6153,50.11052454935597
6154,41.24998811988531
6155,43.918896411481796
6156,45.81223962385499
6157,27.077488191898578
6158,46.171324674824604
6159,33.266138824145095
6160,53.87403661266487
6161,43.67965685293997
6162,33.318362221829425
6163,29.66399457138915
6164,45.65794584262395
6165,23.045036587276492
6166,38.83126332769702
6167,40.741668337933014
6168,36.069929342543794
6169,23.9702977170259
6170,39.152237254683634
6171,13.772485195505471
6172,40.86807915386988
6173,32.04987542928366
6174,23.576606828296313
6175,33.3926851004199
6176,35.24696151191015
6177,55.23187367544638
6178,30.682270655929404
6179,17.40140107720514
6180,34.445509645630075
6181,41.77657894851404
6182,41.8416194131375
6183,40.067661115815106
6184,18.116462048597885
6185,38.567680948190734
6186,26.728577128293395
6187,39.28479735517213
6188,39.701896988474914
6189,34.340248025919635
6190,41.73084208433735
6191,25.976199590424404
6192,33.501644169864804
6193,40.04385334994831
6194,40.741668337933014
6195,41.183218431186084
6196,39.57981052569774
6197,35.594036806475934
6198,53.02145256055765
6199,20.708707569524922
6200,38.492065339498666
6201,36.120053521975514
6202,34.01805111122982
6203,33.410096570725514
6204,38.271215560084926
6205,48.49607027753727
6206,46.96458666955566
6207,35.59772314799902
6208,34.216430971331675
6209,34.216430971331675
6210,40.974910061253155
6211,50.44334053079804
6212,48.13478076741226
6213,14.304192190240105
6214,50.57543119962547
6215,42.59006685853208
6216,35.21503119148804
6217,51.21617709942835
6218,49.990650806405874
6219,44.692282755275635
6220,51.11111179479792
6221,34.13224874275102
6222,48.70995436135824
6223,50.7116318283733
6224,46.84509563600842
6225,34.59031117481611
6226,50.13929101520276
6227,16.14842942551899
6228,33.501644169864804
6229,13.519154086519581
6230,40.34517192597218
6231,35.33791324374077
6232,13.989442931241417
6233,31.994415774390756
6234,38.937414400093544
6235,36.33658446406672
6236,42.59248676829869
6237,46.869079148588476
6238,33.64865338306964
6239,34.424923126099316
6240,34.091225411131646
6241,18.52031296951113
6242,36.94954976492265
6243,18.750301217517055
6244,45.771612749811204
6245,50.55406728736769
6246,38.39159507880354
6247,34.0373728079661
6248,29.477473243251993
6249,33.12889451072708
6250,31.785592097013662
6251,51.75750239732647
6252,55.959688889283896
6253,58.55207625961414
6254,38.68042227104403
6255,34.341323270514415
6256,35.554196617442656
6257,28.60421116685847
6258,36.00666410183334
6259,30.61660918855818
6260,19.526875946083948
6261,39.04606328778905
6262,39.724464043840925
6263,19.92099255390431
6264,37.75943197503394
6265,39.465548469965896
6266,40.89079260783244
6267,39.51864563454494
6268,20.92093895007035
6269,37.982869987489394
6270,32.693445510485894
6271,18.003644361506634
6272,43.645736094437666
6273,33.896076517456365
6274,14.92636886666861
6275,35.35106564307074
6276,18.066952213869573
6277,18.87594220710929
6278,23.159135874041507
6279,17.95770691162144
6280,38.9122188189012
6281,32.08688931352836
6282,44.59794708940976
6283,38.213543277348464
6284,23.990243557973507
6285,50.55406728736769
6286,21.203574629108026
6287,36.90311270722288
6288,34.35542520110836
6289,44.4091539664214
6290,44.88119295429903
6291,43.36041104147016
6292,18.58512916388503
6293,39.94527464546911
6294,53.37682921041587
6295,35.904795140487124
6296,34.968287897941494
6297,35.2180067310276
6298,39.997551837705274
6299,43.77347586916619
6300,17.631729869286282
6301,15.260580486154849
6302,32.929832845242984
6303,18.750301217517055
6304,53.37682921041587
6305,39.527122166210034
6306,26.571209558242636
6307,34.01805111122982
6308,43.645736094437666
6309,43.54541220173161
6310,47.344765807874744
6311,35.21503119148804
6312,41.7064387829999
6313,50.26894931296981
6314,45.43838313201969
6315,27.194859613910552
6316,26.74445498521205
6317,41.49770118661877
6318,24.8038462763828
6319,43.35796436668252
6320,50.31956892228054
6321,39.536564459694326
6322,44.88119295429903
6323,27.93222473474878
6324,40.34517192597218
6325,41.218420895017765
6326,26.05910152031587
6327,17.205056087561275
6328,45.65794584262395
6329,18.342250442295484
6330,15.56017803838212
6331,28.687482041880934
6332,31.226993444583506
6333,26.054227855869257
6334,45.44058704474361
6335,27.96951904352231
6336,17.30000905323686
6337,24.53506963512217
6338,32.693445510485894
6339,17.435233821334066
6340,40.03247487284067
6341,39.312963010357336
6342,33.92072471435836
6343,46.6520220055166
6344,18.942842274812477
6345,47.1749371864255
6346,35.20081371859463
6347,41.758343979714496
6348,31.056389885308192
6349,21.955677883550962
6350,44.486378415700784
6351,24.341382844579293
6352,39.847461382667085
6353,16.59121438885604
6354,39.67925319691973
6355,35.09541178641379
6356,49.77418285531785
6357,26.475631503393956
6358,39.97002923957091
6359,25.98774525816117
6360,41.8416194131375
6361,32.04987542928366
6362,41.75671556670754
6363,33.49176604418084
6364,55.53748481057556
6365,32.08688931352836
6366,39.28479735517213
6367,27.93222473474878
6368,38.22880266740106
6369,22.4944031927442
6370,45.563870770468284
6371,39.398235822995744
6372,41.03815743698127
6373,17.387625739179164
6374,35.05127362604543
6375,30.481656049341566
6376,50.508000965268835
6377,18.58512916388503
6378,42.56680039921704
6379,30.883664753660664
6380,50.81266047141452
6381,43.89426806009948
6382,36.18416943130534
6383,55.01183776769603
6384,39.35915797681937
6385,34.45495075092217
6386,14.819598678397615
6387,41.03815743698127
6388,18.54252852061975
6389,16.579348105118555
6390,46.50767408246472
6391,51.934289579983314
6392,43.26849403389819
6393,40.562693279206364
6394,43.56780343692957
6395,26.320035738946125
6396,53.389588579596875
6397,40.58556070897759
6398,17.362719951293357
6399,50.37750074685641
6400,43.89426806009948
6401,44.46471745291748
6402,40.77793033611802
6403,48.017592524557
6404,35.83329075835035
6405,38.9122188189012
6406,17.40140107720514
6407,32.71461580648274
6408,24.482409050777306
6409,18.58512916388503
6410,26.707352397025808
6411,32.920537252900424
6412,19.981646595257214
6413,35.789097096569115
6414,30.880306903566073
6415,44.06912014047191
6416,39.63014788516374
6417,39.871452914761164
6418,15.640189968175267
6419,33.1740740503449
6420,21.47880501086413
6421,34.216430971331675
6422,58.51606039946805
6423,21.955677883550962
6424,22.30943053385894
6425,38.72410757688206
6426,40.737520832094866
6427,58.19386918830378
6428,38.96518448473399
6429,40.737520832094866
6430,25.749235125254188
6431,38.81809031388866
6432,46.51358288374808
6433,39.74312469435024
6434,41.339000001367694
6435,39.35915797681937
6436,23.159135874041507
6437,50.57543119962547
6438,24.250403852299684
6439,43.61475827936855
6440,55.12099316984243
6441,21.860925242049944
6442,33.266138824145095
6443,24.664084872227647
6444,32.00254640126106
6445,34.22151200839369
6446,17.5370930395216
6447,20.283152166298514
6448,34.445509645630075
6449,36.67282202061399
6450,34.82080811847588
6451,46.77815755832245
6452,42.93001172236588
6453,28.82988925235989
6454,46.04645164463882
6455,20.685639133722468
6456,39.970718023069196
6457,36.67996041878774
6458,22.4944031927442
6459,19.793329691329927
6460,47.64744985131348
6461,41.49770118661877
6462,33.68907213439046
6463,15.998660586410534
6464,32.04987542928366
6465,31.792672194752306
6466,40.6255986260301
6467,33.632359943167856
6468,22.445198587890484
6469,37.99154970132117
6470,45.81767556340397
6471,50.56124453133139
6472,15.107216003161156
6473,39.47430330928238
6474,33.671077464452864
6475,36.33658446406672
6476,46.77815755832245
6477,36.18416943130534
6478,33.3926851004199
6479,30.322749864006916
6480,39.97002923957091
6481,24.73372500146732
6482,38.83489274732051
6483,22.712628452965703
6484,38.420556116132055
6485,41.339000001367694
6486,33.56409345182719
6487,16.595752680100173
6488,58.97703015080234
6489,40.58556070897759
6490,32.47218292932576
6491,44.59267831192234
6492,29.50457873726493
6493,20.366548109285887
6494,18.58512916388503
6495,47.91784975015224
6496,38.9122188189012
6497,31.160374396373655
6498,39.967152699058325
6499,39.637928589488844
6500,25.223078776841042
6501,38.41695925838281
6502,36.645655246217316
6503,49.78050054857864
6504,43.05392512953185
6505,40.34517192597218
6506,52.05659023214016
6507,54.84331585171047
6508,33.38648661917418
6509,49.95012438516213
6510,46.99738599165197
6511,43.54541220173161
6512,40.08779857150674
6513,20.93758250355336
6514,35.59772314799902
6515,24.49781804383067
6516,50.620596534441674
6517,31.994415774390756
6518,27.83306829395564
6519,26.571209558242636
6520,38.48814817114932
6521,33.489423153247444
6522,36.12701423957302
6523,38.9122188189012
6524,34.445509645630075
6525,15.10668118952988
6526,33.095530979348176
6527,33.28606971695123
6528,46.070530820907535
6529,29.588664918694818
6530,29.712765883415653
6531,49.69177616519444
6532,17.42972232524189
6533,40.954318912048635
6534,40.88729102812043
6535,47.459916433575046
6536,16.831807352671216
6537,35.33937342857924
6538,33.046267871396566
6539,15.879113472053628
6540,24.035781187864632
6541,15.089992844313013
6542,38.9122188189012
6543,39.544644199544116
6544,39.51864563454494
6545,25.61254490335699
6546,33.61203016690759
6547,34.56436533334475
6548,35.904795140487124
6549,44.41807508445941
6550,13.500569227019447
6551,40.909938023833185
6552,14.411887998284746
6553,15.64630166473793
6554,26.847780786913283
6555,40.398854621848194
6556,43.645736094437666
6557,39.473057030683435
6558,24.41551201366249
6559,40.37086082652808
6560,40.7771366311225
6561,47.58743240145589
6562,38.33399440005542
6563,15.640189968175267
6564,55.452567051338136
6565,34.5128882386263
6566,17.631824184734924
6567,33.54460981187379
6568,40.84711746708126
6569,39.536564459694326
6570,47.40850374613751
6571,37.07703690594668
6572,39.39355253208048
6573,46.731275412399995
6574,53.64521473446068
6575,28.737371633137407
6576,39.51713390180807
6577,34.57985042281135
6578,32.2886736765591
6579,39.30257834295674
6580,35.63793141364306
6581,22.926218917054868
6582,38.22880266740106
6583,18.94289540370283
6584,29.09136982737076
6585,38.762415608232345
6586,31.2308016025248
6587,32.674736646618385
6588,43.68100820130239
6589,36.56799779244306
6590,45.65794584262395
6591,40.22222750316665
6592,39.18736716798346
6593,37.88110094111779
6594,39.015512887184556
6595,41.03815743698127
6596,40.02924751826367
6597,37.01009415353155
6598,33.230008546893956
6599,39.845526536223325
6600,34.91765799367683
6601,34.1013937727932
6602,35.93809526906131
6603,36.29088221194492
6604,25.065611880475565
6605,18.35009993237123
6606,46.47155456918045
6607,18.712540417273505
6608,17.89736884951783
6609,33.349525311140425
6610,27.22170961967941
6611,48.03299929207424
6612,19.764942127595234
6613,46.77815755832245
6614,46.91924757473289
6615,33.230008546893956
6616,53.37682921041587
6617,31.3068884033594
6618,18.750301217517055
6619,42.82171682370217
6620,19.55701540935474
6621,40.58556070897759
6622,43.35138105115651
6623,49.56197426596294
6624,16.04556648865959
6625,48.22290959879084
6626,25.42182672480273
6627,30.322749864006916
6628,46.037340999511855
6629,30.84113337092749
6630,35.28989844319772
6631,25.98774525816117
6632,39.732477003977756
6633,20.133358427018653
6634,37.20363090562989
6635,48.973829078598555
6636,14.18192087794456
6637,17.590731925011607
6638,33.52975094523321
6639,33.266138824145095
6640,17.498602939234065
6641,17.89736884951783
6642,39.724464043840925
6643,35.77899800562109
6644,53.37682921041587
6645,46.73459410428654
6646,18.910713734575427
6647,17.857629663259623
6648,48.16522625611832
6649,43.61485448582178
6650,40.17597577867689
6651,17.42972232524189
6652,40.58556070897759
6653,36.104741490679444
6654,16.960087927177952
6655,47.214076043696636
6656,29.58319613519992
6657,40.58556070897759
6658,37.391564412667535
6659,34.54732509420597
6660,40.741668337933014
6661,43.54541220173161
6662,44.240280042376234
6663,45.38858624197717
6664,35.49945953026421
6665,45.28106721092014
6666,12.552226951498316
6667,51.981630116106786
6668,48.51773366855838
6669,38.567680948190734
6670,11.543682981055774
6671,49.388063106895615
6672,21.24312450188089
6673,56.19817601675977
6674,47.62029055948419
6675,38.15150527608127
6676,43.54541220173161
6677,32.69918593410071
6678,30.595944605569784
